task_name,trial,costs,all_cost,best_cost,best_all_cost,cmp
batch_matmul.cuda,1,0.00010591232251416794,1.8418676853179932,1.766144868449663e-05,1.6610233783721924,0.16675537147373998
batch_matmul.cuda,2,0.00011506971195391263,1.7771728038787842,1.766144868449663e-05,1.6610233783721924,0.1534847735742168
batch_matmul.cuda,3,0.0001557318512987013,2.1518495082855225,1.766144868449663e-05,1.6610233783721924,0.11340935420218634
batch_matmul.cuda,4,0.00023147668195718657,1.3874790668487549,1.766144868449663e-05,1.6610233783721924,0.076299040297127
batch_matmul.cuda,5,3.9334289148690925e-05,1.7872586250305176,1.766144868449663e-05,1.6610233783721924,0.44900897071593365
batch_matmul.cuda,6,5.55600731252911e-05,1.7652308940887451,1.766144868449663e-05,1.6610233783721924,0.31788022749122496
batch_matmul.cuda,7,0.00010316885567010309,1.3470115661621094,1.766144868449663e-05,1.6610233783721924,0.17118973133686385
batch_matmul.cuda,8,0.00019823723767383057,1.7625384330749512,1.766144868449663e-05,1.6610233783721924,0.08909248782792199
batch_matmul.cuda,9,8.620888581119276e-05,1.3085854053497314,1.766144868449663e-05,1.6610233783721924,0.2048680773253143
batch_matmul.cuda,10,9.972348652118099e-05,1.4134581089019775,1.766144868449663e-05,1.6610233783721924,0.1771042038401394
batch_matmul.cuda,11,0.0006200144742268041,1.6953537464141846,1.766144868449663e-05,1.6610233783721924,0.028485542545634172
batch_matmul.cuda,12,2.3741600180234303e-05,1.8129863739013672,1.766144868449663e-05,1.6610233783721924,0.7439030457264794
batch_matmul.cuda,13,0.00044059340443213294,1.3432106971740723,1.766144868449663e-05,1.6610233783721924,0.04008559480653125
batch_matmul.cuda,14,0.00018952825258964143,1.687136173248291,1.766144868449663e-05,1.6610233783721924,0.09318636373826784
batch_matmul.cuda,15,3.376379884032114e-05,1.410766839981079,1.766144868449663e-05,1.6610233783721924,0.5230883162176975
batch_matmul.cuda,16,4.976330130342528e-05,1.3246023654937744,1.766144868449663e-05,1.6610233783721924,0.354909104136967
batch_matmul.cuda,17,0.0005345425122494432,1.7392876148223877,1.766144868449663e-05,1.6610233783721924,0.033040306953649644
batch_matmul.cuda,18,0.0002854732170138889,1.419276237487793,1.766144868449663e-05,1.6610233783721924,0.0618672703143194
batch_matmul.cuda,19,0.0034407955909090907,1.6227664947509766,1.766144868449663e-05,1.6610233783721924,0.005132954927970688
batch_matmul.cuda,20,0.00011615436578171092,1.3619968891143799,1.766144868449663e-05,1.6610233783721924,0.152051526997167
batch_matmul.cuda,21,4.436986292428198e-05,1.9487907886505127,1.766144868449663e-05,1.6610233783721924,0.39805055775439807
batch_matmul.cuda,22,5.1942713417281805e-05,1.7518103122711182,1.766144868449663e-05,1.6610233783721924,0.3400178296927497
batch_matmul.cuda,23,0.00020703591392405061,1.3712236881256104,1.766144868449663e-05,1.6610233783721924,0.08530620774797354
batch_matmul.cuda,25,0.00011211797339699862,1.3500030040740967,1.766144868449663e-05,1.6610233783721924,0.15752557907873693
batch_matmul.cuda,26,0.00011580109908168197,1.7927536964416504,1.766144868449663e-05,1.6610233783721924,0.15251538046317567
batch_matmul.cuda,27,3.405061123048274e-05,1.979034185409546,1.766144868449663e-05,1.6610233783721924,0.5186822804721277
batch_matmul.cuda,29,0.0001584704659090909,1.4711189270019531,1.766144868449663e-05,1.6610233783721924,0.11144946525637402
batch_matmul.cuda,30,4.835761524609844e-05,1.9614214897155762,1.766144868449663e-05,1.6610233783721924,0.36522579938268523
batch_matmul.cuda,31,0.0002408594476479514,1.646094799041748,1.766144868449663e-05,1.6610233783721924,0.07332678396867878
batch_matmul.cuda,32,0.00075450623125,2.0291683673858643,1.766144868449663e-05,1.6610233783721924,0.023407956028721838
batch_matmul.cuda,33,0.00028769769434416366,1.7309010028839111,1.766144868449663e-05,1.6610233783721924,0.061388912847416835
batch_matmul.cuda,34,9.826643255432554e-05,1.94317626953125,1.766144868449663e-05,1.6610233783721924,0.1797302316305488
batch_matmul.cuda,35,4.472102984218077e-05,1.360212802886963,1.766144868449663e-05,1.6610233783721924,0.39492490997688057
batch_matmul.cuda,36,0.00017019302834302326,1.7223246097564697,1.766144868449663e-05,1.6610233783721924,0.10377304438640143
batch_matmul.cuda,37,0.000259633881773399,1.325723648071289,1.766144868449663e-05,1.6610233783721924,0.06802443719541595
batch_matmul.cuda,38,2.590902369969779e-05,1.4315950870513916,1.766144868449663e-05,1.6610233783721924,0.6816717175144905
batch_matmul.cuda,39,0.0006334722236842105,1.7401740550994873,1.766144868449663e-05,1.6610233783721924,0.027880383739289194
batch_matmul.cuda,40,5.1575291624621587e-05,1.3690073490142822,1.766144868449663e-05,1.6610233783721924,0.3424401128556142
batch_matmul.cuda,41,8.610784606613455e-05,1.3192346096038818,1.766144868449663e-05,1.6610233783721924,0.20510847142700417
batch_matmul.cuda,42,4.4959898928307464e-05,1.8416876792907715,1.766144868449663e-05,1.6610233783721924,0.3928266990248215
batch_matmul.cuda,43,0.00035188026483050843,1.4249227046966553,1.766144868449663e-05,1.6610233783721924,0.050191643151694484
batch_matmul.cuda,44,0.000930195006097561,1.5554351806640625,1.766144868449663e-05,1.6610233783721924,0.018986823804388663
batch_matmul.cuda,45,6.55575329113924e-05,1.3928444385528564,1.766144868449663e-05,1.6610233783721924,0.2694038030437761
batch_matmul.cuda,46,0.0016162852164948451,1.345324993133545,1.766144868449663e-05,1.6610233783721924,0.010927185687435852
batch_matmul.cuda,47,6.982938901734104e-05,2.0595033168792725,1.766144868449663e-05,1.6610233783721924,0.25292285859913055
batch_matmul.cuda,48,8.015493031825796e-05,2.262768507003784,1.766144868449663e-05,1.6610233783721924,0.2203413890370964
batch_matmul.cuda,49,0.0012975280655737706,1.300704002380371,1.766144868449663e-05,1.6610233783721924,0.013611612074600241
batch_matmul.cuda,50,2.3627613213153723e-05,1.829880714416504,1.766144868449663e-05,1.6610233783721924,0.7474918657744206
batch_matmul.cuda,51,0.0002660678379790941,1.434504747390747,1.766144868449663e-05,1.6610233783721924,0.06637949486357819
batch_matmul.cuda,52,4.117814406779661e-05,1.8755991458892822,1.766144868449663e-05,1.6610233783721924,0.4289034652804757
batch_matmul.cuda,53,0.00013781540713053478,1.7605559825897217,1.766144868449663e-05,1.6610233783721924,0.12815293334923153
batch_matmul.cuda,54,7.770074113821138e-05,1.8115580081939697,1.766144868449663e-05,1.6610233783721924,0.22730090377234702
batch_matmul.cuda,55,0.00915365045,1.5980825424194336,1.766144868449663e-05,1.6610233783721924,0.0019294432074906936
batch_matmul.cuda,56,2.3505057053840913e-05,1.898792028427124,1.766144868449663e-05,1.6610233783721924,0.7513893135439383
batch_matmul.cuda,57,8.415227797325827e-05,1.7331082820892334,1.766144868449663e-05,1.6610233783721924,0.20987487338262012
