tiles,num_threads,costs,best_costs,all_cost,log,trial
138.0,1024.0,0.00552186140625,0.0005993858503401361,2.326603651046753,0.1085477896387824,114.0
136.0,1024.0,0.00888171145,0.0005993858503401361,2.0517048835754395,0.06748540005092556,160.0
140.0,1024.0,0.002416614805970149,0.0005993858503401361,3.1078474521636963,0.24802705373623368,162.0
138.0,1024.0,0.004489681657142857,0.0005993858503401361,2.3145065307617188,0.13350297328687957,164.0
264.0,1024.0,0.0250112993,0.0005993858503401361,4.246577024459839,0.02396460268420106,168.0
200.0,1024.0,0.022599894449999998,0.0005993858503401361,3.6296632289886475,0.026521621668022268,172.0
166.0,1024.0,0.03805010625,0.0005993858503401361,5.2123425006866455,0.01575254077878261,178.0
154.0,1024.0,0.0185029664,0.0005993858503401361,6.580346584320068,0.032394040900389685,182.0
148.0,1024.0,0.0095041152,0.0005993858503401361,5.842357873916626,0.06306592857167137,182.0
84.0,1024.0,0.002523587219512195,0.0005993858503401361,2.7944889068603516,0.23751342759454785,210.0
68.0,1024.0,0.002449264260869565,0.0005993858503401361,1.9871971607208252,0.2447207759146967,212.0
44.0,1024.0,0.0026270066031746035,0.0005993858503401361,1.8315966129302979,0.22816305433561107,214.0
26.0,1024.0,0.0033335224897959185,0.0005993858503401361,1.47599458694458,0.17980555168740772,218.0
116.0,1024.0,0.0028481628214285714,0.0005993858503401361,2.9496216773986816,0.2104464835474182,218.0
28.0,1024.0,0.003163375176470588,0.0005993858503401361,1.5264110565185547,0.18947668768422132,220.0
146.0,1024.0,0.016426425050000002,0.0005993858503401361,4.318556785583496,0.036489123379900366,224.0
14.0,1024.0,0.00605355065625,0.0005993858503401361,1.4540553092956543,0.0990139315545826,226.0
44.0,1024.0,0.00248349075,0.0005993858503401361,1.454455852508545,0.24134813078733475,230.0
20.0,1024.0,0.003192728901960784,0.0005993858503401361,1.3684728145599365,0.18773465231327,232.0
28.0,1024.0,0.0026949707540983607,0.0005993858503401361,1.437309980392456,0.2224090370660326,236.0
36.0,1024.0,0.0025995905396825397,0.0005993858503401361,1.5753445625305176,0.23056933051207854,238.0
76.0,1024.0,0.0024636289701492537,0.0005993858503401361,1.6651253700256348,0.24329387972078587,240.0
60.0,1024.0,0.002478337073529412,0.0005993858503401361,1.700988531112671,0.241850011744588,242.0
108.0,1024.0,0.0023362220684931506,0.0005993858503401361,2.051809549331665,0.25656201883527985,242.0
144.0,1024.0,0.01790615585,0.0005993858503401361,5.08476448059082,0.0334737313447507,246.0
16.0,1024.0,0.0053701043124999995,0.0005993858503401361,1.3492648601531982,0.11161530865330582,252.0
