tiles,num_threads,costs,best_costs,all_cost,log,trial
128.0,1024.0,1.664167616438356e-05,1.418904273192111e-05,1.8913073539733887,0.8526210095524173,0.0
128.0,1024.0,1.675182403856689e-05,1.418904273192111e-05,1.5409135818481445,0.8470147907030532,4.0
128.0,1024.0,1.6807700769230767e-05,1.418904273192111e-05,1.4594566822052002,0.844198913744137,6.0
160.0,1024.0,2.2566765989751378e-05,1.418904273192111e-05,1.94264554977417,0.6287583581256179,6.0
112.0,1024.0,1.7532202266098274e-05,1.418904273192111e-05,1.4820432662963867,0.809313200735667,10.0
112.0,1024.0,1.7668146025247356e-05,1.418904273192111e-05,1.415942668914795,0.8030861139389107,12.0
128.0,1024.0,1.6648852789699572e-05,1.418904273192111e-05,1.4264273643493652,0.8522534802337663,12.0
128.0,1024.0,1.679554990320499e-05,1.418904273192111e-05,1.3875463008880615,0.8448096557537246,14.0
160.0,1024.0,1.734270432610424e-05,1.418904273192111e-05,1.4081861972808838,0.8181562958761721,18.0
96.0,1024.0,1.7723917393705137e-05,1.418904273192111e-05,1.4878411293029785,0.8005590647223688,18.0
160.0,1024.0,1.7384852101416172e-05,1.418904273192111e-05,1.3671274185180664,0.816172760581913,22.0
128.0,1024.0,1.688925366063738e-05,1.418904273192111e-05,1.4143776893615723,0.8401225428326968,24.0
128.0,1024.0,1.7159652394614872e-05,1.418904273192111e-05,1.4086737632751465,0.8268840420318763,26.0
128.0,1024.0,1.714729117549851e-05,1.418904273192111e-05,1.4159972667694092,0.8274801300508389,26.0
112.0,1024.0,1.77177808868329e-05,1.418904273192111e-05,1.364475965499878,0.8008363362516691,28.0
160.0,1024.0,2.299168149927919e-05,1.418904273192111e-05,1.851524829864502,0.6171381041602351,30.0
128.0,1024.0,1.7093795858310627e-05,1.418904273192111e-05,1.3840522766113281,0.8300697428197441,34.0
128.0,1024.0,1.7164528729342237e-05,1.418904273192111e-05,1.3699405193328857,0.8266491294727699,34.0
112.0,1024.0,1.8047463468798582e-05,1.418904273192111e-05,1.59248948097229,0.7862070343819719,38.0
96.0,1024.0,1.771723776072625e-05,1.418904273192111e-05,1.6263537406921387,0.8008608860786368,40.0
160.0,1024.0,1.753197288914417e-05,1.418904273192111e-05,1.4655702114105225,0.8093237892642984,42.0
160.0,1024.0,1.756007452199954e-05,1.418904273192111e-05,1.405717372894287,0.8080286170850158,42.0
112.0,1024.0,1.7828323899015057e-05,1.418904273192111e-05,1.408121109008789,0.79587081838383,46.0
192.0,1024.0,1.77682892832127e-05,1.418904273192111e-05,1.425279140472412,0.7985598672870986,48.0
192.0,1024.0,1.7863643631278406e-05,1.418904273192111e-05,1.318160057067871,0.7942972343602264,48.0
128.0,1024.0,1.716458976886844e-05,1.418904273192111e-05,1.5548434257507324,0.8266461898003467,52.0
128.0,1024.0,1.715262022275606e-05,1.418904273192111e-05,1.515801191329956,0.8272230450888648,52.0
160.0,1024.0,1.754414302522244e-05,1.418904273192111e-05,1.7477693557739258,0.8087623722356885,56.0
96.0,1024.0,1.753143893293336e-05,1.418904273192111e-05,1.7113628387451172,0.8093484388932015,56.0
256.0,1024.0,2.0065771743706323e-05,1.418904273192111e-05,1.8501546382904053,0.7071266888287782,58.0
112.0,1024.0,1.811598113207547e-05,1.418904273192111e-05,1.409102201461792,0.7832334681999932,60.0
140.0,1024.0,0.00013452955731225295,1.418904273192111e-05,1.8388864994049072,0.10547156339024667,62.0
112.0,1024.0,6.411248914858097e-05,1.418904273192111e-05,1.7664968967437744,0.22131480028856687,66.0
72.0,1024.0,0.00031340640412371134,1.418904273192111e-05,1.3935015201568604,0.04527362091273747,68.0
88.0,1024.0,9.838893282381336e-05,1.418904273192111e-05,2.00028133392334,0.14421380865396372,70.0
194.0,1024.0,4.904312205128205e-05,1.418904273192111e-05,1.8526930809020996,0.28931768897347737,72.0
258.0,1024.0,5.305754591723833e-05,1.418904273192111e-05,1.8220131397247314,0.2674274221814527,74.0
200.0,1024.0,4.298517680950667e-05,1.418904273192111e-05,1.8628261089324951,0.33009152887287974,74.0
40.0,1024.0,4.2478652936689554e-05,1.418904273192111e-05,1.3983721733093262,0.33402760565568185,78.0
200.0,1024.0,6.870578081011204e-05,1.418904273192111e-05,1.7826566696166992,0.20651890662790898,78.0
128.0,1024.0,2.1681654033238752e-05,1.418904273192111e-05,2.0256450176239014,0.6544262126020828,80.0
96.0,1024.0,2.2858779920506406e-05,1.418904273192111e-05,1.5250356197357178,0.6207261621689724,84.0
128.0,1024.0,2.1650304805231732e-05,1.418904273192111e-05,1.5032908916473389,0.6553738092635245,84.0
128.0,1024.0,2.1740245091114564e-05,1.418904273192111e-05,1.3841772079467773,0.6526625009264638,88.0
96.0,1024.0,2.2991758463350015e-05,1.418904273192111e-05,1.490036964416504,0.6171360383129953,90.0
224.0,1024.0,2.0170741808873722e-05,1.418904273192111e-05,1.9173078536987305,0.7034467480853341,90.0
80.0,1024.0,2.9837041449778294e-05,1.418904273192111e-05,1.5694289207458496,0.47555126254069474,94.0
