tiles,num_threads,costs,best_costs,all_cost,log,trial
132.0,1024.0,0.0001803455085884989,1.7628639101123597e-05,1.777350902557373,0.09774925496674011,2.0
129.0,1024.0,5.5475748199767706e-05,1.7628639101123597e-05,1.788140058517456,0.31777199358615255,4.0
56.0,1024.0,3.484254204047569e-05,1.7628639101123597e-05,1.4266293048858643,0.5059515772599157,6.0
96.0,1024.0,9.559080396825397e-05,1.7628639101123597e-05,2.0155258178710938,0.18441773025549746,6.0
41.0,1024.0,9.126028571428572e-05,1.7628639101123597e-05,1.3794491291046143,0.19316879147534866,10.0
66.0,1024.0,3.84054783671474e-05,1.7628639101123597e-05,1.3592736721038818,0.459013657702631,10.0
224.0,1024.0,2.721542852201983e-05,1.7628639101123597e-05,1.8078608512878418,0.6477443148418691,14.0
37.0,1024.0,0.0001789479166666667,1.7628639101123597e-05,1.3782172203063965,0.09851268139634817,14.0
73.0,1024.0,0.00010095135176848876,1.7628639101123597e-05,1.4820005893707275,0.1746250921092297,18.0
96.0,1024.0,0.0001320718060200669,1.7628639101123597e-05,1.7698378562927246,0.13347768636135038,18.0
26.0,1024.0,0.0002623434605678233,1.7628639101123597e-05,1.9096381664276123,0.06719679256714725,20.0
144.0,1024.0,0.00020600168228279388,1.7628639101123597e-05,2.165393829345703,0.08557521912332468,22.0
132.0,1024.0,5.642081314797361e-05,1.7628639101123597e-05,1.7614004611968994,0.31244922073152964,24.0
112.0,1024.0,4.763900336367234e-05,1.7628639101123597e-05,1.783125400543213,0.3700463455657957,28.0
68.0,1024.0,7.993126564102565e-05,1.7628639101123597e-05,1.4618539810180664,0.22054747863363613,28.0
49.0,1024.0,0.0001366760650793651,1.7628639101123597e-05,1.4317293167114258,0.12898117231343317,30.0
224.0,1024.0,2.842028628063431e-05,1.7628639101123597e-05,1.7779664993286133,0.6202836567883491,32.0
82.0,1024.0,4.0329263050674816e-05,1.7628639101123597e-05,1.4425628185272217,0.4371178089461425,36.0
132.0,1024.0,0.00011210518842729971,1.7628639101123597e-05,1.4167425632476807,0.1572508761497313,36.0
20.0,1024.0,0.00020404903255208333,1.7628639101123597e-05,1.3838691711425781,0.08639413223693625,40.0
65.0,1024.0,5.237277732656515e-05,1.7628639101123597e-05,1.327641248703003,0.3365992792630034,40.0
66.0,1024.0,3.4266047019867546e-05,1.7628639101123597e-05,1.3414206504821777,0.5144637515644119,44.0
68.0,1024.0,3.063996909620991e-05,1.7628639101123597e-05,1.418191909790039,0.5753478094501151,44.0
176.0,1024.0,4.3408818561569196e-05,1.7628639101123597e-05,1.7852935791015625,0.40610732301133456,48.0
