tiles,num_threads,costs,best_costs,all_cost,log,trial
36.0,1024.0,0.00035143594575045206,0.0002489954826446281,1.7415244579315186,0.7085088638640141,0.0
52.0,1024.0,0.0003877583187347932,0.0002489954826446281,2.168208122253418,0.642140917716657,2.0
48.0,1024.0,0.00028874152181818184,0.0002489954826446281,1.7802691459655762,0.8623473377736732,6.0
48.0,1024.0,0.00029053789194139195,0.0002489954826446281,1.7403335571289062,0.8570155203537311,8.0
36.0,1024.0,0.00035749063919821825,0.0002489954826446281,1.551426649093628,0.6965090979810727,10.0
48.0,1024.0,0.0002979960241635688,0.0002489954826446281,1.82132887840271,0.8355664587926029,12.0
36.0,1024.0,0.00035598607349665926,0.0002489954826446281,1.7404582500457764,0.6994528752175042,12.0
52.0,1024.0,0.0003177645666666667,0.0002489954826446281,1.823702335357666,0.7835847944173807,16.0
48.0,1024.0,0.00029746069087523277,0.0002489954826446281,1.8081169128417969,0.8370702088803628,18.0
40.0,1024.0,0.0003240765470941884,0.0002489954826446281,1.704801321029663,0.768323054775886,18.0
40.0,1024.0,0.0003271979367346939,0.0002489954826446281,1.7592926025390625,0.7609934375794195,22.0
36.0,1024.0,0.0003415509896049896,0.0002489954826446281,1.6612372398376465,0.7290140863962837,24.0
36.0,1024.0,0.000340910163900415,0.0002489954826446281,1.7699029445648193,0.730384450248786,26.0
52.0,1024.0,0.00039506811793611795,0.0002489954826446281,2.1059556007385254,0.6302596219239599,26.0
40.0,1024.0,0.00031816291228070175,0.0002489954826446281,1.9029541015625,0.7826037323449877,30.0
40.0,1024.0,0.00033029459591836735,0.0002489954826446281,1.6344385147094727,0.753858784617135,30.0
36.0,1024.0,0.0003609294409799555,0.0002489954826446281,1.5125305652618408,0.6898730177526756,34.0
56.0,1024.0,0.0003245630060728745,0.0002489954826446281,2.2573091983795166,0.7671714828421353,34.0
44.0,1024.0,0.0003936333838630807,0.0002489954826446281,2.0209147930145264,0.63255682280047,38.0
40.0,1024.0,0.0003131706660305343,0.0002489954826446281,2.3456811904907227,0.7950792001073016,38.0
44.0,1024.0,0.0003785401396103896,0.0002489954826446281,2.503889799118042,0.6577782818511806,40.0
48.0,1024.0,0.0002980775643382353,0.0002489954826446281,1.953688621520996,0.8353378866249971,42.0
48.0,1024.0,0.0002979536169429098,0.0002489954826446281,1.7701125144958496,0.8356853835150374,46.0
40.0,1024.0,0.0003188861634241245,0.0002489954826446281,1.8065226078033447,0.7808287445619254,48.0
48.0,1024.0,0.0003549942424892704,0.0002489954826446281,1.9462664127349854,0.7014071014184236,50.0
48.0,1024.0,0.0003027148417132216,0.0002489954826446281,1.807985782623291,0.8225413766812107,52.0
40.0,1024.0,0.00031678905152671756,0.0002489954826446281,1.9518404006958008,0.785997752904122,54.0
32.0,1024.0,0.00041524123762376236,0.0002489954826446281,1.582289457321167,0.5996405464676787,56.0
48.0,1024.0,0.00030357041947565546,0.0002489954826446281,1.8712801933288574,0.8202231399050923,58.0
48.0,1024.0,0.00030135623020257827,0.0002489954826446281,1.881770372390747,0.8262496596710408,60.0
36.0,1024.0,0.00034711823492723494,0.0002489954826446281,1.6426455974578857,0.7173218159997388,60.0
68.0,1024.0,0.000717896512,0.0002489954826446281,2.5239453315734863,0.34684035718595063,80.0
84.0,1024.0,0.0073290326875,0.0002489954826446281,3.877124786376953,0.03397385347582107,82.0
68.0,1024.0,0.0007111281804733728,0.0002489954826446281,2.532773971557617,0.35014149274590783,86.0
116.0,1024.0,0.01089341895,0.0002489954826446281,5.818667650222778,0.022857422796965694,86.0
84.0,1024.0,0.00627027390625,0.0002489954826446281,2.98148512840271,0.03971046342910757,88.0
180.0,1024.0,0.0337822197,0.0002489954826446281,4.308987140655518,0.007370607522412985,90.0
120.0,1024.0,0.014852961049999999,0.0002489954826446281,4.7037153244018555,0.01676402986626213,94.0
67.0,1024.0,0.0008315128615916955,0.0002489954826446281,2.7277820110321045,0.2994487447470107,98.0
116.0,1024.0,0.009848391449999999,0.0002489954826446281,4.356474161148071,0.025282858008718583,98.0
88.0,1024.0,0.0011059026363636365,0.0002489954826446281,3.568262815475464,0.22515136003596148,100.0
83.0,1024.0,0.001555183206185567,0.0002489954826446281,2.2572264671325684,0.16010684892575772,106.0
84.0,1024.0,0.01040105435,0.0002489954826446281,5.677256107330322,0.023939446354746537,108.0
148.0,1024.0,0.0119238521,0.0002489954826446281,3.6042490005493164,0.02088213444417246,108.0
136.0,1024.0,0.01014554825,0.0002489954826446281,4.881670951843262,0.02454233881787789,112.0
83.0,1024.0,0.0063051209999999995,0.0002489954826446281,3.3147788047790527,0.03949099194839054,114.0
36.0,1024.0,0.0011953481212121212,0.0002489954826446281,2.423363208770752,0.20830373865660048,114.0
115.0,1024.0,0.009854655300000001,0.0002489954826446281,2.7867677211761475,0.025266787631286106,116.0
52.0,1024.0,0.0006433903333333334,0.0002489954826446281,2.5011327266693115,0.3870053212559324,118.0
72.0,1024.0,0.0004059826673151751,0.0002489954826446281,3.275623083114624,0.6133155493836053,120.0
116.0,1024.0,0.0050918771875,0.0002489954826446281,2.0617241859436035,0.048900527934154565,124.0
99.0,1024.0,0.00763777659375,0.0002489954826446281,3.188657760620117,0.03260051922026383,128.0
56.0,1024.0,0.0016052788265306123,0.0002489954826446281,1.4186241626739502,0.1551104260079019,130.0
65.0,1024.0,0.0015651403958333334,0.0002489954826446281,1.748840570449829,0.15908827304406423,132.0
72.0,1024.0,0.00040247617164179103,0.0002489954826446281,3.3131842613220215,0.6186589422894762,134.0
72.0,1024.0,0.00041718329048843187,0.0002489954826446281,2.650712251663208,0.5968491268025332,138.0
82.0,1024.0,0.0020125382133333336,0.0002489954826446281,1.8930003643035889,0.1237221141914225,138.0
67.0,1024.0,0.0009395744379844961,0.0002489954826446281,2.31113862991333,0.26500878757275936,140.0
84.0,1024.0,0.0005660977826086956,0.0002489954826446281,1.790555477142334,0.43984535939569563,146.0
40.0,1024.0,0.000414582114713217,0.0002489954826446281,1.538938283920288,0.6005938843185945,162.0
40.0,1024.0,0.0004065760679611651,0.0002489954826446281,1.5285115242004395,0.6124204110026746,164.0
64.0,1024.0,0.0004116136624685139,0.0002489954826446281,2.9084489345550537,0.6049252134911213,164.0
36.0,1024.0,0.0008440670994764397,0.0002489954826446281,1.3911716938018799,0.2949948917557333,166.0
56.0,1024.0,0.0003496343542600897,0.0002489954826446281,2.043487310409546,0.7121596594006397,170.0
64.0,1024.0,0.00040309924433249366,0.0002489954826446281,3.0079362392425537,0.617702677803201,172.0
64.0,1024.0,0.0004152597531806616,0.0002489954826446281,2.6609580516815186,0.5996138097599382,174.0
40.0,1024.0,0.00041856654114713214,0.0002489954826446281,1.689749002456665,0.5948766998007674,174.0
36.0,1024.0,0.0006443761884615385,0.0002489954826446281,1.537796974182129,0.3864132274023191,176.0
48.0,1024.0,0.00030569564378478664,0.0002489954826446281,1.9909498691558838,0.8145208729893576,178.0
