tiles,num_threads,costs,best_costs,all_cost,log,trial
128.0,1024.0,0.004526612794117647,0.004171878270270271,1.32771635055542,0.9216335613445102,2.0
64.0,1024.0,0.004576637696969697,0.004171878270270271,1.447300910949707,0.9115596528500766,2.0
1024.0,1024.0,0.0062455615,0.004171878270270271,1.5225119590759277,0.667974892292754,6.0
192.0,1024.0,0.0044534124705882345,0.004171878270270271,1.4848437309265137,0.9367823658425296,8.0
12.0,1024.0,0.0051744821875,0.004171878270270271,1.405444860458374,0.8062407249846719,10.0
512.0,1024.0,0.004193562513513513,0.004171878270270271,1.3473496437072754,0.9948291594143726,12.0
256.0,1024.0,0.004342994114285714,0.004171878270270271,1.3813214302062988,0.9605995680600672,12.0
384.0,1024.0,0.004171878270270271,0.004171878270270271,1.3636839389801025,1.0,14.0
16.0,1024.0,0.0046633125757575755,0.004171878270270271,1.3547031879425049,0.8946169064364147,16.0
96.0,1024.0,0.004564151666666667,0.004171878270270271,1.3935728073120117,0.9140533827433293,20.0
