tiles,num_threads,costs,best_costs,all_cost,log,trial
44.0,1024.0,0.00041300938402061857,0.0002489954826446281,1.8281843662261963,0.9390177226666254,11.0
36.0,1024.0,0.0004058454949238578,0.0002489954826446281,1.427159309387207,0.9411263779643936,40.0
36.0,1024.0,0.0004114283604060914,0.0002489954826446281,1.4309289455413818,0.939479926582392,59.0
34.0,1024.0,0.000929323472392638,0.0002489954826446281,1.1992051601409912,0.8412858415324288,60.0
44.0,1024.0,0.0004366091577540107,0.0002489954826446281,1.5443744659423828,0.9323212178302869,84.0
38.0,1024.0,0.0005831298309859154,0.0002489954826446281,1.5980679988861084,0.8974491048236914,109.0
60.0,1024.0,0.0004563086080691643,0.0002489954826446281,2.228830337524414,0.9270030049482628,132.0
68.0,1024.0,0.000347570600896861,0.0002489954826446281,2.8914222717285156,0.9598059759878322,178.0
60.0,1024.0,0.0004020663743589743,0.0002489954826446281,3.1927881240844727,0.9422537896298995,200.0
60.0,1024.0,0.00039116215284974097,0.0002489954826446281,2.732182025909424,0.9455672081620716,200.0
52.0,1024.0,0.00036641267981438517,0.0002489954826446281,2.183619976043701,0.953443967793027,228.0
60.0,1024.0,0.000395687382278481,0.0002489954826446281,2.5123963356018066,0.9441810707154149,256.0
44.0,1024.0,0.00043963631182795704,0.0002489954826446281,1.4355189800262451,0.9314885667191025,260.0
52.0,1024.0,0.0003659374663573085,0.0002489954826446281,2.2302441596984863,0.9536003627038221,291.0
36.0,1024.0,0.0003986283,0.0002489954826446281,1.543487787246704,0.9432887020343609,302.0
64.0,1024.0,0.0003340951406926407,0.0002489954826446281,3.5329625606536865,0.9645711780137022,339.0
64.0,1024.0,0.0003338704202586207,0.0002489954826446281,3.392420530319214,0.9646522631232065,343.0
64.0,1024.0,0.00033660449462365584,0.0002489954826446281,2.7866058349609375,0.9636694231889784,372.0
46.0,1024.0,0.000623808081632653,0.0002489954826446281,1.2784838676452637,0.8893227747013954,400.0
32.0,1024.0,0.0005186782718446602,0.0002489954826446281,1.589090347290039,0.9115639512225296,412.0
34.0,1024.0,0.0005323907344262296,0.0002489954826446281,1.5208358764648438,0.9084193797895359,437.0
32.0,1024.0,0.0005334365838709677,0.0002489954826446281,1.3369004726409912,0.9081828776576583,456.0
20.0,1024.0,0.0011383901538461539,0.0002489954826446281,1.243621587753296,0.8168327598740228,460.0
64.0,1024.0,0.00034232820302375816,0.0002489954826446281,3.7591466903686523,0.961637470171261,490.0
56.0,1024.0,0.00035699242274678114,0.0002489954826446281,3.2236921787261963,0.9565827294219059,513.0
64.0,1024.0,0.000340857829004329,0.0002489954826446281,3.073059558868408,0.962156201060887,522.0
64.0,1024.0,0.0003479210415754924,0.0002489954826446281,3.9922714233398438,0.9596845322203315,547.0
56.0,1024.0,0.0003606843913043478,0.0002489954826446281,2.569967031478882,0.9553428327138184,575.0
236.0,1024.0,0.0002489954826446281,0.0002489954826446281,1.2764811515808105,1.0,594.0
240.0,1024.0,0.0002738604566210046,0.0002489954826446281,1.6129062175750732,0.988529396188205,611.0
300.0,1024.0,0.0003198222965425532,0.0002489954826446281,1.6530601978302002,0.9698326732783951,624.0
56.0,1024.0,0.0003510020634573304,0.0002489954826446281,2.5428411960601807,0.9586220521409882,646.0
56.0,1024.0,0.0003556019192825112,0.0002489954826446281,3.7304046154022217,0.9570530379506802,663.0
64.0,1024.0,0.0003457245802197802,0.0002489954826446281,2.172755002975464,0.9604477350409226,690.0
80.0,1024.0,0.00044760957786116323,0.0002489954826446281,3.4270269870758057,0.9293225762170211,700.0
48.0,1024.0,0.0003428628559322034,0.0002489954826446281,1.6662817001342773,0.9614494030259465,739.0
