task_name,trial,costs,all_cost,best_cost,best_all_cost,cmp
conv2d_nchw.cuda,1,7.583101155198392e-05,1.9224109649658203,6.499881463610776e-05,1.9234356880187988,0.8217996392288588
conv2d_nchw.cuda,2,8.463431330713083e-05,2.1678712368011475,6.499881463610776e-05,1.9234356880187988,0.7363195316494551
conv2d_nchw.cuda,3,7.619493194237457e-05,1.4178404808044434,6.499881463610776e-05,1.9234356880187988,0.8178745796755903
conv2d_nchw.cuda,4,7.645220985221675e-05,1.5564134120941162,6.499881463610776e-05,1.9234356880187988,0.8151222581563206
conv2d_nchw.cuda,5,9.739942712959225e-05,2.502141237258911,6.499881463610776e-05,1.9234356880187988,0.6398179103544867
conv2d_nchw.cuda,6,9.128402043906131e-05,3.210404872894287,6.499881463610776e-05,1.9234356880187988,0.6826813459359136
conv2d_nchw.cuda,7,8.444570423309512e-05,1.5707881450653076,6.499881463610776e-05,1.9234356880187988,0.7379640977800834
conv2d_nchw.cuda,8,7.634571343283581e-05,1.3783397674560547,6.499881463610776e-05,1.9234356880187988,0.8162592912384427
conv2d_nchw.cuda,9,9.616366958947787e-05,1.934971570968628,6.499881463610776e-05,1.9234356880187988,0.6480399323550625
conv2d_nchw.cuda,10,0.00010022062484316186,1.909163475036621,6.499881463610776e-05,1.9234356880187988,0.6218071183781072
conv2d_nchw.cuda,11,0.00010411207595486112,2.1215710639953613,6.499881463610776e-05,1.9234356880187988,0.5985655109095932
conv2d_nchw.cuda,12,9.262074846625767e-05,2.1887121200561523,6.499881463610776e-05,1.9234356880187988,0.6728287016432676
conv2d_nchw.cuda,13,9.513949095295536e-05,1.6689114570617676,6.499881463610776e-05,1.9234356880187988,0.6550160959616108
conv2d_nchw.cuda,14,8.804328425241614e-05,2.944474935531616,6.499881463610776e-05,1.9234356880187988,0.7078097831643491
conv2d_nchw.cuda,15,0.0001004828451290591,2.1050045490264893,6.499881463610776e-05,1.9234356880187988,0.6201844489548377
conv2d_nchw.cuda,16,0.00010063448974189279,1.4471850395202637,6.499881463610776e-05,1.9234356880187988,0.6192499022513324
conv2d_nchw.cuda,17,9.337716637781629e-05,2.081505537033081,6.499881463610776e-05,1.9234356880187988,0.6673783361944547
conv2d_nchw.cuda,18,9.666910977564103e-05,2.3812427520751953,6.499881463610776e-05,1.9234356880187988,0.644651617051333
conv2d_nchw.cuda,19,0.0001171633236574746,1.819706916809082,6.499881463610776e-05,1.9234356880187988,0.5318891269930627
