task_name,trial,costs,all_cost,best_cost,best_all_cost,cmp
conv2d_nchw.cuda,1,5.127273797139142e-05,2.1447227001190186,1.4682187646014393e-05,2.271075487136841,0.2863546638411741
conv2d_nchw.cuda,2,5.1292104628632936e-05,1.9833710193634033,1.4682187646014393e-05,2.271075487136841,0.28624654325099214
conv2d_nchw.cuda,3,5.125347606782571e-05,1.869278907775879,1.4682187646014393e-05,2.271075487136841,0.28646228065750867
conv2d_nchw.cuda,4,5.126721764327109e-05,1.9061410427093506,1.4682187646014393e-05,2.271075487136841,0.2863854978082949
conv2d_nchw.cuda,5,5.1399594134138454e-05,1.892831802368164,1.4682187646014393e-05,2.271075487136841,0.2856479295867205
conv2d_nchw.cuda,6,5.150027918015102e-05,1.9565494060516357,1.4682187646014393e-05,2.271075487136841,0.28508947679012053
conv2d_nchw.cuda,7,6.155492218500387e-05,2.2501015663146973,1.4682187646014393e-05,2.271075487136841,0.23852174813716678
conv2d_nchw.cuda,8,6.213100587784309e-05,2.2987473011016846,1.4682187646014393e-05,2.271075487136841,0.23631015526903448
conv2d_nchw.cuda,9,6.204003931140802e-05,2.106823682785034,1.4682187646014393e-05,2.271075487136841,0.23665664640084472
conv2d_nchw.cuda,10,6.213913809034907e-05,2.0816280841827393,1.4682187646014393e-05,2.271075487136841,0.2362792291175134
conv2d_nchw.cuda,11,4.247133946577039e-05,1.8431313037872314,1.4682187646014393e-05,2.271075487136841,0.3456963644353022
conv2d_nchw.cuda,12,4.287815523401215e-05,1.8285093307495117,1.4682187646014393e-05,2.271075487136841,0.3424164954365404
conv2d_nchw.cuda,13,4.2463141563055064e-05,1.8039987087249756,1.4682187646014393e-05,2.271075487136841,0.34576310431983176
conv2d_nchw.cuda,14,4.2896596765498654e-05,1.8216540813446045,1.4682187646014393e-05,2.271075487136841,0.3422692883138726
conv2d_nchw.cuda,15,4.8621070228698644e-05,3.580949544906616,1.4682187646014393e-05,2.271075487136841,0.30197170849909044
conv2d_nchw.cuda,16,3.931055755277045e-05,1.8805420398712158,1.4682187646014393e-05,2.271075487136841,0.3734922260083704
conv2d_nchw.cuda,17,5.158874822313159e-05,1.900451898574829,1.4682187646014393e-05,2.271075487136841,0.2846005796169159
conv2d_nchw.cuda,18,5.1320277634408597e-05,1.8433196544647217,1.4682187646014393e-05,2.271075487136841,0.28608940408713723
conv2d_nchw.cuda,19,6.222435641130685e-05,1.700805425643921,1.4682187646014393e-05,2.271075487136841,0.23595563687254914
conv2d_nchw.cuda,20,6.104015267175573e-05,1.7131266593933105,1.4682187646014393e-05,2.271075487136841,0.24053327200814947
conv2d_nchw.cuda,21,4.312691805959302e-05,1.7858071327209473,1.4682187646014393e-05,2.271075487136841,0.3404413834006516
conv2d_nchw.cuda,22,4.3179751864653444e-05,1.8334689140319824,1.4682187646014393e-05,2.271075487136841,0.34002482672979645
conv2d_nchw.cuda,23,4.0359084060402686e-05,1.856264352798462,1.4682187646014393e-05,2.271075487136841,0.36378892107760835
conv2d_nchw.cuda,24,5.377777582318449e-05,1.8813376426696777,1.4682187646014393e-05,2.271075487136841,0.2730158959025721
conv2d_nchw.cuda,25,5.3779007659382746e-05,1.8978807926177979,1.4682187646014393e-05,2.271075487136841,0.2730096423311897
conv2d_nchw.cuda,26,7.92701468495935e-05,3.323108434677124,1.4682187646014393e-05,2.271075487136841,0.18521711173151037
conv2d_nchw.cuda,27,7.485895953193564e-05,1.595512866973877,1.4682187646014393e-05,2.271075487136841,0.19613133468346983
conv2d_nchw.cuda,28,6.239285725971369e-05,1.5604641437530518,1.4682187646014393e-05,2.271075487136841,0.23531840487604183
conv2d_nchw.cuda,29,6.115569359999999e-05,1.4755358695983887,1.4682187646014393e-05,2.271075487136841,0.24007883455702309
conv2d_nchw.cuda,30,5.944002419555999e-05,3.9330573081970215,1.4682187646014393e-05,2.271075487136841,0.24700843993113838
conv2d_nchw.cuda,31,5.9389105393984586e-05,3.854074239730835,1.4682187646014393e-05,2.271075487136841,0.24722021907239447
conv2d_nchw.cuda,32,5.532480065131426e-05,1.8400375843048096,1.4682187646014393e-05,2.271075487136841,0.2653816637957576
conv2d_nchw.cuda,33,4.310945684819974e-05,1.7687227725982666,1.4682187646014393e-05,2.271075487136841,0.3405792770183678
conv2d_nchw.cuda,34,3.924996363932822e-05,1.9127066135406494,1.4682187646014393e-05,2.271075487136841,0.3740688215900137
conv2d_nchw.cuda,35,4.331394956458636e-05,1.731762409210205,1.4682187646014393e-05,2.271075487136841,0.3389713428031186
conv2d_nchw.cuda,36,3.934139303238469e-05,1.8491032123565674,1.4682187646014393e-05,2.271075487136841,0.37319948569000705
conv2d_nchw.cuda,37,5.984311468005018e-05,4.107698678970337,1.4682187646014393e-05,2.271075487136841,0.24534464364885364
conv2d_nchw.cuda,38,6.496383030631607e-05,3.3933637142181396,1.4682187646014393e-05,2.271075487136841,0.22600557228207224
conv2d_nchw.cuda,39,4.192198999297752e-05,1.7877860069274902,1.4682187646014393e-05,2.271075487136841,0.35022640023705576
