tiles,num_threads,costs,best_costs,all_cost,log,trial
58.0,1024.0,0.00018062802908277404,0.00014454528828828828,2.6262781620025635,0.8002373110213665,2.0
51.0,1024.0,0.0001482291533396049,0.00014454528828828828,2.215104579925537,0.9751474998789437,4.0
58.0,1024.0,0.00019700573457792208,0.00014454528828828828,2.152078628540039,0.7337110698730244,6.0
51.0,1024.0,0.00017777099886877827,0.00014454528828828828,1.8140134811401367,0.8130982511662909,6.0
51.0,1024.0,0.00017800757948139794,0.00014454528828828828,1.869605541229248,0.8120176045840424,10.0
58.0,1024.0,0.0001712667283687943,0.00014454528828828828,3.46341609954834,0.8439776345644563,12.0
51.0,1024.0,0.00017365520662983425,0.00014454528828828828,2.2064976692199707,0.8323694468683738,14.0
51.0,1024.0,0.00014930631307550645,0.00014454528828828828,2.1295292377471924,0.9681123678620981,14.0
40.0,1024.0,0.00022507800427350427,0.00014454528828828828,1.6105155944824219,0.6422008616739093,18.0
47.0,1024.0,0.00014789927388535033,0.00014454528828828828,1.7605640888214111,0.9773225012608107,18.0
47.0,1024.0,0.00018325850346420324,0.00014454528828828828,1.553417682647705,0.7887507840340026,22.0
54.0,1024.0,0.0001872832262830482,0.00014454528828828828,2.4632363319396973,0.7718005032112781,22.0
54.0,1024.0,0.00019642538969404186,0.00014454528828828828,2.2196731567382812,0.7358788419024466,26.0
47.0,1024.0,0.00014548824392439244,0.00014454528828828828,1.8057129383087158,0.9935186815740645,28.0
54.0,1024.0,0.00018574864528593508,0.00014454528828828828,2.4650533199310303,0.7781768102038119,28.0
54.0,1024.0,0.0001714328257403189,0.00014454528828828828,1.7613940238952637,0.8431599238015302,32.0
47.0,1024.0,0.0001468806711469534,0.00014454528828828828,1.768373727798462,0.9841001348888951,32.0
54.0,1024.0,0.0001951888054474708,0.00014454528828828828,1.7616496086120605,0.7405408724999257,34.0
47.0,1024.0,0.00018796888927738928,0.00014454528828828828,1.6641807556152344,0.7689851700670531,38.0
54.0,1024.0,0.00018579291280864196,0.00014454528828828828,2.4391510486602783,0.7779913996889817,40.0
47.0,1024.0,0.00018761388167053364,0.00014454528828828828,1.5120906829833984,0.7704402627419779,42.0
47.0,1024.0,0.00019442580514705883,0.00014454528828828828,1.5168919563293457,0.7434470346102352,44.0
49.0,1024.0,0.0001939812958937198,0.00014454528828828828,2.0300474166870117,0.7451506477587563,44.0
49.0,1024.0,0.00018586857407407406,0.00014454528828828828,2.1526854038238525,0.7776747037973335,46.0
56.0,1024.0,0.00020592016983695654,0.00014454528828828828,2.9575138092041016,0.7019481792518738,48.0
49.0,1024.0,0.00019270326,0.00014454528828828828,1.6787755489349365,0.7500925946363766,52.0
56.0,1024.0,0.00021143451456310681,0.00014454528828828828,1.9636001586914062,0.683640930559357,54.0
56.0,1024.0,0.00020671615395095367,0.00014454528828828828,2.690495491027832,0.6992452477738323,54.0
56.0,1024.0,0.00022186598538011698,0.00014454528828828828,2.775749444961548,0.6514981917604122,58.0
49.0,1024.0,0.00018247472566371682,0.00014454528828828828,2.160276412963867,0.7921386798228222,58.0
54.0,1024.0,0.00021860576345609066,0.00014454528828828828,1.4465086460113525,0.6612144437688706,60.0
276.0,1024.0,0.00606566909375,0.00014454528828828828,4.225389242172241,0.02383006492016292,68.0
78.0,1024.0,0.00170406538028169,0.00014454528828828828,2.870316505432129,0.08482379253805054,68.0
143.0,1024.0,0.013412546249999999,0.00014454528828828828,4.113249063491821,0.010776871564434553,70.0
54.0,1024.0,0.0003060813536121673,0.00014454528828828828,1.3614718914031982,0.4722446714981541,72.0
38.0,1024.0,0.0006328023388429753,0.00014454528828828828,1.8995530605316162,0.22842091347604201,74.0
56.0,1024.0,0.0012607519696969697,0.00014454528828828828,3.61397647857666,0.11465005945858703,76.0
51.0,1024.0,0.0002558266794871795,0.00014454528828828828,1.690298080444336,0.565012564670887,80.0
49.0,1024.0,0.00024336821580547114,0.00014454528828828828,1.7928695678710938,0.5939365903221565,84.0
43.0,1024.0,0.0002668347970049917,0.00014454528828828828,1.4658722877502441,0.541703293238716,86.0
49.0,1024.0,0.00025060551317829455,0.00014454528828828828,1.388897180557251,0.576784151534012,86.0
43.0,1024.0,0.0004199607050938338,0.00014454528828828828,1.3865201473236084,0.34418765026121156,90.0
41.0,1024.0,0.0002800411133671743,0.00014454528828828828,1.4688570499420166,0.5161573832866768,92.0
