tiles,num_threads,costs,best_costs,all_cost,log,trial
99.0,1024.0,1.6879533306172334e-05,1.3883017056489067e-05,1.2775704860687256,0.8224763567019041,2.0
131.0,1024.0,1.4366814042591108e-05,1.3883017056489067e-05,1.3495497703552246,0.9663253812106287,2.0
99.0,1024.0,1.698362636789995e-05,1.3883017056489067e-05,1.3706538677215576,0.8174353789794141,4.0
132.0,1024.0,1.4931041106641813e-05,1.3883017056489067e-05,1.4802887439727783,0.9298090439462691,8.0
100.0,1024.0,1.6335679461976204e-05,1.3883017056489067e-05,1.3714580535888672,0.8498585619780258,8.0
139.0,1024.0,1.4432450760254596e-05,1.3883017056489067e-05,1.5058634281158447,0.9619306718663049,12.0
139.0,1024.0,1.5391761525163274e-05,1.3883017056489067e-05,1.5797948837280273,0.9019771410694201,14.0
108.0,1024.0,1.8010315855608865e-05,1.3883017056489067e-05,1.572913646697998,0.7708369563194277,14.0
140.0,1024.0,1.509945591864942e-05,1.3883017056489067e-05,1.8844082355499268,0.9194382321645164,16.0
131.0,1024.0,1.3883017056489067e-05,1.3883017056489067e-05,2.4346306324005127,1.0,20.0
131.0,1024.0,1.4034799982786815e-05,1.3883017056489067e-05,2.4503769874572754,0.9891852447855399,22.0
100.0,1024.0,1.528687068400861e-05,1.3883017056489067e-05,2.6195921897888184,0.9081660559222172,24.0
132.0,1024.0,1.515147848200313e-05,1.3883017056489067e-05,1.4445445537567139,0.9162813433012008,26.0
100.0,1024.0,1.541794919710771e-05,1.3883017056489067e-05,2.471567392349243,0.900445116208673,26.0
132.0,1024.0,1.749579541809851e-05,1.3883017056489067e-05,1.4989442825317383,0.7935059095471471,28.0
99.0,1024.0,1.7527326784959868e-05,1.3883017056489067e-05,1.7082204818725586,0.792078405727109,32.0
131.0,1024.0,1.783326319225329e-05,1.3883017056489067e-05,1.4123740196228027,0.7784899996608474,34.0
131.0,1024.0,1.595897227722772e-05,1.3883017056489067e-05,2.44012188911438,0.8699192413723977,34.0
139.0,1024.0,1.4910970173683733e-05,1.3883017056489067e-05,2.4537034034729004,0.9310606147540357,36.0
108.0,1024.0,1.7747116822429905e-05,1.3883017056489067e-05,2.470707654953003,0.7822688719185558,40.0
140.0,1024.0,1.5461589806173726e-05,1.3883017056489067e-05,2.1386144161224365,0.8979035940369894,40.0
132.0,1024.0,1.7600814563545908e-05,1.3883017056489067e-05,1.3305742740631104,0.7887712813725682,44.0
99.0,1024.0,1.7413178779515485e-05,1.3883017056489067e-05,1.3193881511688232,0.7972706897617551,44.0
131.0,1024.0,1.4849522592791823e-05,1.3883017056489067e-05,1.2929985523223877,0.9349133596542751,46.0
131.0,1024.0,1.4924321129520754e-05,1.3883017056489067e-05,1.3360595703125,0.9302277092542617,50.0
108.0,1024.0,1.8384422748491404e-05,1.3883017056489067e-05,1.4842078685760498,0.7551510997335114,50.0
100.0,1024.0,1.67352349564326e-05,1.3883017056489067e-05,1.3318150043487549,0.8295680994399656,54.0
132.0,1024.0,1.8981643956316703e-05,1.3883017056489067e-05,1.4263334274291992,0.7313917112995412,54.0
132.0,1024.0,1.6421102798765564e-05,1.3883017056489067e-05,1.3664543628692627,0.8454375584039767,58.0
100.0,1024.0,1.8916365191263145e-05,1.3883017056489067e-05,1.370305061340332,0.7339156817981702,58.0
100.0,1024.0,1.696652421770113e-05,1.3883017056489067e-05,1.3549134731292725,0.8182593487241749,60.0
74.0,1024.0,0.002799393203703704,1.3883017056489067e-05,2.0823850631713867,0.004959295120857373,62.0
106.0,1024.0,0.0006978885146443515,1.3883017056489067e-05,5.181060314178467,0.019892886564502273,64.0
91.0,1024.0,5.309014177945418e-05,1.3883017056489067e-05,2.0637552738189697,0.26149896367128894,68.0
91.0,1024.0,0.000344459141025641,1.3883017056489067e-05,2.3328311443328857,0.04030381372708479,74.0
67.0,1024.0,7.547696301564723e-05,1.3883017056489067e-05,1.2898454666137695,0.18393714455112561,76.0
71.0,1024.0,3.117640251902388e-05,1.3883017056489067e-05,1.893214464187622,0.4453052929380686,78.0
128.0,1024.0,1.6732922236929187e-05,1.3883017056489067e-05,1.4096269607543945,0.8296827571366797,82.0
132.0,1024.0,1.5447391226677254e-05,1.3883017056489067e-05,1.5488691329956055,0.8987289085106777,82.0
128.0,1024.0,1.6814128216455e-05,1.3883017056489067e-05,1.3300156593322754,0.8256756983036785,86.0
132.0,1024.0,1.5370360931054802e-05,1.3883017056489067e-05,1.4467220306396484,0.9032329896976814,88.0
