tiles,num_threads,costs,best_costs,all_cost,log,trial
106.0,1024.0,2.087076362990588e-05,1.1144003913654987e-05,3.0971906185150146,0.5339528591894289,2.0
102.0,1024.0,2.4350737358101134e-05,1.1144003913654987e-05,2.9705424308776855,0.4576454400444486,4.0
70.0,1024.0,1.840461092517332e-05,1.1144003913654987e-05,1.917663812637329,0.6055006519269868,6.0
70.0,1024.0,1.9899574700016902e-05,1.1144003913654987e-05,1.8089313507080078,0.5600121651668024,6.0
106.0,1024.0,2.1084846264110376e-05,1.1144003913654987e-05,2.9151978492736816,0.5285314284042839,8.0
106.0,1024.0,1.6892915862463363e-05,1.1144003913654987e-05,2.151827573776245,0.6596850422026517,12.0
106.0,1024.0,1.847575288393628e-05,1.1144003913654987e-05,1.857569694519043,0.6031691365251007,12.0
102.0,1024.0,1.626150317818331e-05,1.1144003913654987e-05,2.1488919258117676,0.6852997408385936,16.0
70.0,1024.0,1.855020294012191e-05,1.1144003913654987e-05,1.9125316143035889,0.6007483556717225,18.0
74.0,1024.0,2.6483793181422856e-05,1.1144003913654987e-05,1.9571223258972168,0.42078579293059826,20.0
106.0,1024.0,1.7032669180565627e-05,1.1144003913654987e-05,2.1372909545898438,0.6542723160718908,22.0
70.0,1024.0,2.7714415318230852e-05,1.1144003913654987e-05,2.042931318283081,0.4021013535986212,24.0
102.0,1024.0,1.640014786795048e-05,1.1144003913654987e-05,2.2306461334228516,0.6795063071006108,24.0
106.0,1024.0,1.8751130524972074e-05,1.1144003913654987e-05,1.9079108238220215,0.5943110416096676,28.0
102.0,1024.0,2.037593328134477e-05,1.1144003913654987e-05,1.8352410793304443,0.5469199255701286,30.0
74.0,1024.0,2.093231990131579e-05,1.1144003913654987e-05,1.4918208122253418,0.5323826487552621,32.0
106.0,1024.0,1.793785333842045e-05,1.1144003913654987e-05,1.8085613250732422,0.6212562731676505,32.0
54.0,1024.0,3.1977377332547636e-05,1.1144003913654987e-05,3.004932165145874,0.3484964948114194,36.0
54.0,1024.0,2.6581234241908007e-05,1.1144003913654987e-05,1.4523308277130127,0.419243283146173,38.0
74.0,1024.0,2.241268908284447e-05,1.1144003913654987e-05,1.6338622570037842,0.4972185119091771,38.0
102.0,1024.0,2.0737218594064607e-05,1.1144003913654987e-05,1.728963851928711,0.5373914473199707,40.0
70.0,1024.0,1.960993496133496e-05,1.1144003913654987e-05,1.632718563079834,0.5682835733839859,42.0
70.0,1024.0,2.2683520887352348e-05,1.1144003913654987e-05,1.6483705043792725,0.4912819296879326,46.0
70.0,1024.0,2.2380899688245002e-05,1.1144003913654987e-05,1.9275486469268799,0.4979247514123881,46.0
58.0,1024.0,2.891034015719247e-05,1.1144003913654987e-05,1.4285285472869873,0.385467754895389,48.0
106.0,1024.0,1.83867794533459e-05,1.1144003913654987e-05,1.7279672622680664,0.6060878655738201,52.0
74.0,1024.0,2.135809750313851e-05,1.1144003913654987e-05,1.441643476486206,0.521769502738594,52.0
70.0,1024.0,2.403298860846509e-05,1.1144003913654987e-05,1.7628364562988281,0.46369613430972784,56.0
54.0,1024.0,3.657114048620851e-05,1.1144003913654987e-05,3.0520384311676025,0.3047212574039781,56.0
70.0,1024.0,2.2572603440860215e-05,1.1144003913654987e-05,1.8890185356140137,0.4936959949193305,58.0
70.0,1024.0,2.511586384297521e-05,1.1144003913654987e-05,1.8061976432800293,0.44370378750766776,60.0
67.0,1024.0,0.0005024302590361446,1.1144003913654987e-05,1.7282698154449463,0.022180200561633157,64.0
170.0,1024.0,0.0005014469958592132,1.1144003913654987e-05,2.5396957397460938,0.022223692644842943,64.0
86.0,1024.0,0.0002896739951807229,1.1144003913654987e-05,2.150722026824951,0.03847084687979128,68.0
95.0,1024.0,9.531344063437633e-05,1.1144003913654987e-05,2.5505571365356445,0.11691954292578252,70.0
136.0,1024.0,7.146255773809524e-05,1.1144003913654987e-05,1.68095064163208,0.15594185635639998,72.0
149.0,1024.0,4.2164658838071696e-05,1.1144003913654987e-05,1.692148208618164,0.26429726270173787,72.0
70.0,1024.0,0.0001018406734006734,1.1144003913654987e-05,1.739856243133545,0.10942586632170972,74.0
16.0,1024.0,0.00017769269890109888,1.1144003913654987e-05,1.3685328960418701,0.06271503546613119,78.0
164.0,1024.0,1.4253091852979858e-05,1.1144003913654987e-05,2.1883223056793213,0.7818657192842785,80.0
166.0,1024.0,2.837349418952917e-05,1.1144003913654987e-05,1.8191652297973633,0.392761069158959,84.0
163.0,1024.0,1.6807972280261876e-05,1.1144003913654987e-05,1.9562606811523438,0.6630189369565856,84.0
166.0,1024.0,2.6074674209138843e-05,1.1144003913654987e-05,2.1457953453063965,0.4273880403747923,86.0
164.0,1024.0,1.5011477703806055e-05,1.1144003913654987e-05,1.9161608219146729,0.742365550783152,90.0
161.0,1024.0,2.4404488372093026e-05,1.1144003913654987e-05,2.1247143745422363,0.4566374735558217,92.0
164.0,1024.0,1.4541884650595056e-05,1.1144003913654987e-05,2.140611171722412,0.7663383516935662,94.0
162.0,1024.0,2.2506649246614533e-05,1.1144003913654987e-05,1.94832444190979,0.49514273722159136,96.0
