tiles,num_threads,costs,best_costs,all_cost,log,trial
275.0,1024.0,0.001049390846153846,0.0002310220298953662,2.459348201751709,0.22014869935457507,2.0
533.0,1024.0,0.00157105971875,0.0002310220298953662,2.3898494243621826,0.14704853490812997,2.0
516.0,1024.0,0.0009890485189873418,0.0002310220298953662,1.8773794174194336,0.23358007768102518,6.0
53.0,1024.0,0.0002642874908789386,0.0002310220298953662,1.6570188999176025,0.8741315342888847,10.0
113.0,1024.0,0.0013781574864864864,0.0002310220298953662,2.285172462463379,0.167631081469753,10.0
516.0,1024.0,0.0009897629303797467,0.0002310220298953662,2.0050156116485596,0.23341147946077245,14.0
29.0,1024.0,0.0005090315669515669,0.0002310220298953662,1.8698904514312744,0.4538461755503414,16.0
138.0,1024.0,0.0005432963724832215,0.0002310220298953662,1.7411682605743408,0.4252228463066,18.0
138.0,1024.0,0.0005407443754266211,0.0002310220298953662,1.8793981075286865,0.4272296493386566,20.0
53.0,1024.0,0.0006480065138339921,0.0002310220298953662,1.835644245147705,0.35651189450010684,22.0
275.0,1024.0,0.00033855631634819536,0.0002310220298953662,2.199472665786743,0.6823740061543165,26.0
101.0,1024.0,0.000316088003539823,0.0002310220298953662,2.0994656085968018,0.7308788290228813,28.0
23.0,1024.0,0.0009335269740932642,0.0002310220298953662,1.7036142349243164,0.24747225983454646,30.0
531.0,1024.0,0.00522155659375,0.0002310220298953662,2.4373691082000732,0.04424390040546349,30.0
537.0,1024.0,0.0012482673606557379,0.0002310220298953662,2.841942310333252,0.18507415732956928,32.0
197.0,1024.0,0.0077423061000000005,0.0002310220298953662,2.383800506591797,0.029838917101891155,38.0
101.0,1024.0,0.0003170984233449477,0.0002310220298953662,2.0392825603485107,0.7285499166422993,40.0
277.0,1024.0,0.00898425445,0.0002310220298953662,1.8221583366394043,0.02571410139606701,42.0
525.0,1024.0,0.022862241449999997,0.0002310220298953662,4.19035267829895,0.010104959760862215,44.0
161.0,1024.0,0.0002476600428790199,0.0002310220298953662,1.6878578662872314,0.9328191468020489,46.0
260.0,1024.0,0.0012225992714285712,0.0002310220298953662,1.8061950206756592,0.1889597313643282,48.0
149.0,1024.0,0.0002708699490131579,0.0002310220298953662,1.5535480976104736,0.8528891105751416,52.0
201.0,1024.0,0.0022145465,0.0002310220298953662,1.6836485862731934,0.10432024339762845,52.0
265.0,1024.0,0.018749952,0.0002310220298953662,2.8359203338623047,0.012321206470041427,54.0
267.0,1024.0,0.0112691331,0.0002310220298953662,2.202899217605591,0.020500426061643217,58.0
266.0,1024.0,0.0107753502,0.0002310220298953662,2.165109872817993,0.021439862798646323,60.0
141.0,1024.0,0.00048630935693215336,0.0002310220298953662,1.6972918510437012,0.47505158311728074,60.0
289.0,1024.0,0.0003238292285714286,0.0002310220298953662,2.149855136871338,0.7134069735289771,62.0
537.0,1024.0,0.00029284655635062614,0.0002310220298953662,2.038628578186035,0.7888842292506345,66.0
153.0,1024.0,0.000301152260707635,0.0002310220298953662,2.197638750076294,0.7671269986568265,66.0
201.0,1024.0,0.010296235749999999,0.0002310220298953662,4.298627853393555,0.02243752333423079,70.0
161.0,1024.0,0.00046946223906705535,0.0002310220298953662,2.3200247287750244,0.49209928013479337,72.0
531.0,1024.0,0.015668042550000004,0.0002310220298953662,2.36361026763916,0.014744792092447194,72.0
289.0,1024.0,0.005628244125,0.0002310220298953662,4.968624114990234,0.04104690997129877,76.0
153.0,1024.0,0.00034934238888888886,0.0002310220298953662,1.9853501319885254,0.6613054620429833,78.0
57.0,1024.0,0.00032524611664295876,0.0002310220298953662,2.0575003623962402,0.7102991183411186,80.0
65.0,1024.0,0.0003192899320214669,0.0002310220298953662,1.733415126800537,0.7235493722985097,82.0
41.0,1024.0,0.0003014309666110184,0.0002310220298953662,1.7125511169433594,0.7664177058274461,86.0
89.0,1024.0,0.00028214894545454546,0.0002310220298953662,1.7623674869537354,0.8187945892308293,86.0
49.0,1024.0,0.00029318722696245733,0.0002310220298953662,1.7715544700622559,0.7879675806100128,90.0
49.0,1024.0,0.0003414780842696629,0.0002310220298953662,1.7773802280426025,0.6765354514315762,90.0
57.0,1024.0,0.0003265390441176471,0.0002310220298953662,1.717846393585205,0.7074866974012837,92.0
97.0,1024.0,0.0002782914348534202,0.0002310220298953662,1.7539405822753906,0.830144233569562,94.0
33.0,1024.0,0.00037963213389121336,0.0002310220298953662,1.7401752471923828,0.6085418205445365,96.0
49.0,1024.0,0.0003590625252918288,0.0002310220298953662,1.7311713695526123,0.643403345162803,98.0
57.0,1024.0,0.00033449648540145985,0.0002310220298953662,1.8059685230255127,0.6906560755581498,102.0
57.0,1024.0,0.00028213885876623377,0.0002310220298953662,1.7369515895843506,0.8188238617877858,104.0
65.0,1024.0,0.0003237665509838998,0.0002310220298953662,1.782841444015503,0.7135450811497029,106.0
25.0,1024.0,0.0005713181526946109,0.0002310220298953662,1.746159315109253,0.40436668921817964,106.0
41.0,1024.0,0.0003523488429906542,0.0002310220298953662,1.7132441997528076,0.6556628026205663,108.0
41.0,1024.0,0.00037671996781115877,0.0002310220298953662,1.731438398361206,0.6132460438390469,112.0
33.0,1024.0,0.00045355171898734173,0.0002310220298953662,1.7480666637420654,0.5093620423513682,114.0
41.0,1024.0,0.00031010160869565217,0.0002310220298953662,1.6913423538208008,0.7449881697392345,114.0
33.0,1024.0,0.00038587668583162213,0.0002310220298953662,1.689354419708252,0.5986939309315334,116.0
