tiles,num_threads,costs,best_costs,all_cost,log,trial
179.0,1024.0,4.9511611410729494e-05,4.906509501327825e-05,4.81697940826416,0.9909815822040791,2.0
179.0,1024.0,5.065909032068255e-05,4.906509501327825e-05,4.097957372665405,0.9685348612200895,4.0
179.0,1024.0,5.1139496606668635e-05,4.906509501327825e-05,3.9684436321258545,0.959436409604394,4.0
179.0,1024.0,5.165837772539775e-05,4.906509501327825e-05,3.7937796115875244,0.9497993776361947,8.0
171.0,1024.0,4.98606733409611e-05,4.906509501327825e-05,4.224435091018677,0.9840439714433364,8.0
171.0,1024.0,5.062690677475391e-05,4.906509501327825e-05,3.967081069946289,0.9691505592386994,10.0
179.0,1024.0,5.153461316022425e-05,4.906509501327825e-05,3.839056968688965,0.9520803980953904,12.0
195.0,1024.0,5.2507293815987935e-05,4.906509501327825e-05,4.003308534622192,0.9344434162847377,16.0
167.0,1024.0,5.200947325963549e-05,4.906509501327825e-05,4.097623825073242,0.9433876549439625,16.0
167.0,1024.0,5.1042701804640494e-05,4.906509501327825e-05,3.8187437057495117,0.9612558363596957,20.0
179.0,1024.0,5.20320388320289e-05,4.906509501327825e-05,4.693991661071777,0.9429785208238983,20.0
167.0,1024.0,5.149608220786847e-05,4.906509501327825e-05,4.014452219009399,0.9527927739283675,24.0
167.0,1024.0,5.2037258774538964e-05,4.906509501327825e-05,3.8421337604522705,0.942883929106678,24.0
179.0,1024.0,5.296251233283803e-05,4.906509501327825e-05,4.19403862953186,0.9264117741419285,26.0
179.0,1024.0,5.294550516403402e-05,4.906509501327825e-05,3.9829161167144775,0.9267093563706001,28.0
195.0,1024.0,5.287787366599365e-05,4.906509501327825e-05,4.238540172576904,0.9278946298635408,30.0
179.0,1024.0,5.40884598880597e-05,4.906509501327825e-05,4.059234619140625,0.9071268643038145,34.0
195.0,1024.0,5.328468246171626e-05,4.906509501327825e-05,3.855818748474121,0.9208104983740931,34.0
195.0,1024.0,5.320536239465272e-05,4.906509501327825e-05,3.9279866218566895,0.9221832688467774,36.0
171.0,1024.0,5.36059920416284e-05,4.906509501327825e-05,4.068409442901611,0.9152912416055305,38.0
195.0,1024.0,5.482957527484856e-05,4.906509501327825e-05,4.319712400436401,0.8948654948962446,40.0
195.0,1024.0,5.54709753894081e-05,4.906509501327825e-05,3.983250856399536,0.8845183389843002,42.0
179.0,1024.0,5.3444653162343336e-05,4.906509501327825e-05,3.5967583656311035,0.9180543255512997,46.0
147.0,1024.0,5.7024716548157724e-05,4.906509501327825e-05,3.800102949142456,0.8604180429698843,46.0
171.0,1024.0,5.5014880745740925e-05,4.906509501327825e-05,3.5543158054351807,0.8918513381868362,48.0
167.0,1024.0,5.495144419993713e-05,4.906509501327825e-05,3.7691519260406494,0.8928809010871162,50.0
