tiles,num_threads,costs,best_costs,all_cost,log,trial
48.0,1024.0,3.7294574422666414e-05,2.7646652621722847e-05,3.673231601715088,0.7413049498406428,0.0
40.0,1024.0,5.0948057905982907e-05,2.7646652621722847e-05,2.7352447509765625,0.5426438957249489,4.0
40.0,1024.0,2.898024256859756e-05,2.7646652621722847e-05,1.2894821166992188,0.9539827886630677,6.0
48.0,1024.0,3.2462856360572876e-05,2.7646652621722847e-05,1.4027726650238037,0.8516395573650304,8.0
40.0,1024.0,4.194786753318584e-05,2.7646652621722847e-05,3.213761568069458,0.6590717060849636,10.0
40.0,1024.0,2.966598556097561e-05,2.7646652621722847e-05,1.352025032043457,0.9319310347838532,10.0
48.0,1024.0,3.80974555e-05,2.7646652621722847e-05,3.2974159717559814,0.7256823916159663,12.0
40.0,1024.0,2.897565931139433e-05,2.7646652621722847e-05,1.3903162479400635,0.9541336859538216,16.0
64.0,1024.0,2.7646652621722847e-05,2.7646652621722847e-05,2.0024237632751465,1.0,16.0
56.0,1024.0,2.952677637657635e-05,2.7646652621722847e-05,2.105952024459839,0.9363247876816986,20.0
48.0,1024.0,3.3470756908462864e-05,2.7646652621722847e-05,1.5000805854797363,0.8259942461812858,22.0
40.0,1024.0,3.05905429926863e-05,2.7646652621722847e-05,1.247044563293457,0.9037646905559248,24.0
40.0,1024.0,3.051057407772736e-05,2.7646652621722847e-05,1.6683263778686523,0.9061334785537462,26.0
48.0,1024.0,3.349764867199309e-05,2.7646652621722847e-05,1.6695647239685059,0.8253311416701861,28.0
40.0,1024.0,2.9977588246591125e-05,2.7646652621722847e-05,1.655109167098999,0.9222440576041557,30.0
48.0,1024.0,7.023090014556041e-05,2.7646652621722847e-05,2.076056957244873,0.39365368469466366,30.0
40.0,1024.0,3.005894549306626e-05,2.7646652621722847e-05,1.6334238052368164,0.9197479209009558,34.0
40.0,1024.0,3.0054825347758884e-05,2.7646652621722847e-05,1.4710133075714111,0.9198740069798605,36.0
64.0,1024.0,2.7990885322167944e-05,2.7646652621722847e-05,1.853717565536499,0.9877019716781708,38.0
56.0,1024.0,2.968400547059555e-05,2.7646652621722847e-05,1.8294687271118164,0.9313652986996358,40.0
56.0,1024.0,3.0397830714194455e-05,2.7646652621722847e-05,1.71775221824646,0.9094942623261952,42.0
64.0,1024.0,2.8645107936126783e-05,2.7646652621722847e-05,1.754575252532959,0.9651439500025517,42.0
36.0,1024.0,3.88186725193299e-05,2.7646652621722847e-05,1.6838884353637695,0.7121998468122808,46.0
64.0,1024.0,2.8724908466548253e-05,2.7646652621722847e-05,3.3535845279693604,0.9624626882247129,48.0
48.0,1024.0,7.130478552515447e-05,2.7646652621722847e-05,1.6967823505401611,0.38772506526886374,50.0
40.0,1024.0,3.233955585160894e-05,2.7646652621722847e-05,1.3610570430755615,0.8548865899266018,52.0
64.0,1024.0,2.850777423140108e-05,2.7646652621722847e-05,1.7289865016937256,0.9697934464231264,54.0
56.0,1024.0,3.0227382315521628e-05,2.7646652621722847e-05,1.7956109046936035,0.9146227858284114,54.0
56.0,1024.0,3.06815562692703e-05,2.7646652621722847e-05,1.6893563270568848,0.9010837774683836,56.0
36.0,1024.0,3.590935609756097e-05,2.7646652621722847e-05,1.3344500064849854,0.7699010961547333,58.0
64.0,1024.0,3.0009910230941144e-05,2.7646652621722847e-05,3.2289140224456787,0.921250760464398,60.0
154.0,1024.0,0.00010852907537688441,2.7646652621722847e-05,1.918675184249878,0.2547395942121083,62.0
25.0,1024.0,0.0013381514364640885,2.7646652621722847e-05,1.6452364921569824,0.020660331759442676,64.0
170.0,1024.0,0.00011607907287644788,2.7646652621722847e-05,2.587496280670166,0.23817086005803442,68.0
274.0,1024.0,0.0107272408,2.7646652621722847e-05,4.145169734954834,0.0025772379997028544,70.0
524.0,1024.0,0.00016657034299516908,2.7646652621722847e-05,1.7349891662597656,0.16597584014415256,72.0
274.0,1024.0,6.581229673346144e-05,2.7646652621722847e-05,1.767404317855835,0.42008338857540967,76.0
58.0,1024.0,0.0002086941393939394,2.7646652621722847e-05,3.9771389961242676,0.1324745040853108,78.0
56.0,1024.0,3.1796149274467426e-05,2.7646652621722847e-05,1.8598780632019043,0.8694968809925465,80.0
96.0,1024.0,3.966085780730897e-05,2.7646652621722847e-05,1.857759714126587,0.6970765170043279,84.0
40.0,1024.0,3.144587369687249e-05,2.7646652621722847e-05,1.4043662548065186,0.8791822064868403,84.0
82.0,1024.0,4.00998768298839e-05,2.7646652621722847e-05,1.4681098461151123,0.6894448264519244,88.0
64.0,1024.0,5.102891010512766e-05,2.7646652621722847e-05,3.0188775062561035,0.5417841095325444,88.0
50.0,1024.0,4.2857016791044785e-05,2.7646652621722847e-05,1.3646302223205566,0.6450904587343973,92.0
58.0,1024.0,4.347280097481722e-05,2.7646652621722847e-05,1.5200061798095703,0.6359528717217441,92.0
50.0,1024.0,4.130327793548387e-05,2.7646652621722847e-05,1.4023845195770264,0.6693573489471512,94.0
56.0,1024.0,0.00037067455589586524,2.7646652621722847e-05,1.8359012603759766,0.07458470559141833,96.0
56.0,1024.0,3.5007422202539116e-05,2.7646652621722847e-05,1.692544937133789,0.7897368867027751,98.0
96.0,1024.0,5.7859444684944686e-05,2.7646652621722847e-05,2.83897066116333,0.477824368558391,102.0
56.0,1024.0,5.914271071516951e-05,2.7646652621722847e-05,2.3290133476257324,0.46745663645463853,102.0
90.0,1024.0,3.910843547989144e-05,2.7646652621722847e-05,1.5105700492858887,0.7069230022238566,106.0
96.0,1024.0,5.787062334854672e-05,2.7646652621722847e-05,2.6824142932891846,0.4777320689153614,108.0
88.0,1024.0,4.585594782939833e-05,2.7646652621722847e-05,1.816354513168335,0.6029022172778757,108.0
88.0,1024.0,3.9230995372665675e-05,2.7646652621722847e-05,1.7739853858947754,0.7047145339826311,110.0
88.0,1024.0,6.012791507056452e-05,2.7646652621722847e-05,1.9828455448150635,0.459797293641023,112.0
40.0,1024.0,3.748829088669951e-05,2.7646652621722847e-05,1.3024442195892334,0.7374743411290487,114.0
80.0,1024.0,3.0821450682462014e-05,2.7646652621722847e-05,2.085362195968628,0.8969938795727844,118.0
48.0,1024.0,4.2932908936651586e-05,2.7646652621722847e-05,1.4817101955413818,0.6439501377024339,120.0
32.0,1024.0,8.609221638074156e-05,2.7646652621722847e-05,1.4250614643096924,0.32112836425834285,122.0
88.0,1024.0,4.1239303688383315e-05,2.7646652621722847e-05,1.7057313919067383,0.6703957183814095,124.0
280.0,1024.0,0.00010631076198856138,2.7646652621722847e-05,1.7890048027038574,0.26005506972753634,126.0
96.0,1024.0,3.726047116140186e-05,2.7646652621722847e-05,2.030470371246338,0.7419834414322175,128.0
40.0,1024.0,3.7486929342492644e-05,2.7646652621722847e-05,1.2460622787475586,0.7375011265695874,128.0
56.0,1024.0,3.027171590764128e-05,2.7646652621722847e-05,1.6777727603912354,0.9132833006913954,132.0
536.0,1024.0,0.0001835314106060606,2.7646652621722847e-05,1.7680060863494873,0.15063717175402072,132.0
88.0,1024.0,3.961392300049677e-05,2.7646652621722847e-05,1.80271315574646,0.6979024173237312,134.0
88.0,1024.0,4.738730055292259e-05,2.7646652621722847e-05,1.823775053024292,0.5834190236442526,138.0
58.0,1024.0,4.348523275862069e-05,2.7646652621722847e-05,1.375856637954712,0.6357710622174849,140.0
40.0,1024.0,6.980490211187214e-05,2.7646652621722847e-05,1.9787328243255615,0.3960560331051709,140.0
112.0,1024.0,4.4657462931839404e-05,2.7646652621722847e-05,1.6778433322906494,0.6190824737159806,142.0
82.0,1024.0,8.495383365758755e-05,2.7646652621722847e-05,1.3151469230651855,0.3254314894505484,146.0
106.0,1024.0,0.00012423957194244604,2.7646652621722847e-05,3.251736640930176,0.2225269468453268,150.0
298.0,1024.0,5.3740087293206616e-05,2.7646652621722847e-05,1.298654556274414,0.5144512041985037,152.0
136.0,1024.0,0.00034574610360360363,2.7646652621722847e-05,1.3284857273101807,0.0799622969964677,154.0
