task_name,trial,costs,all_cost,best_cost,best_all_cost,cmp
conv2d_nchw.cuda,1,3.728807112905731e-05,2.2744104862213135,2.744947548500882e-05,1.6934120655059814,0.7361462970289817
conv2d_nchw.cuda,2,3.7282729514593414e-05,2.2337751388549805,2.744947548500882e-05,1.6934120655059814,0.7362517670350395
conv2d_nchw.cuda,3,5.5225415293040294e-05,2.536334276199341,2.744947548500882e-05,1.6934120655059814,0.49704425651404927
conv2d_nchw.cuda,4,3.727074786788649e-05,2.233849287033081,2.744947548500882e-05,1.6934120655059814,0.7364884542244469
conv2d_nchw.cuda,5,3.729882549293588e-05,2.3333230018615723,2.744947548500882e-05,1.6934120655059814,0.7359340440949688
conv2d_nchw.cuda,6,5.524966483516483e-05,2.5297915935516357,2.744947548500882e-05,1.6934120655059814,0.4968260996135132
conv2d_nchw.cuda,7,3.3564708933314694e-05,1.9823870658874512,2.744947548500882e-05,1.6934120655059814,0.8178076425314628
conv2d_nchw.cuda,8,4.10901406863582e-05,2.313486099243164,2.744947548500882e-05,1.6934120655059814,0.6680307009540603
conv2d_nchw.cuda,9,5.1752053207466206e-05,2.4209396839141846,2.744947548500882e-05,1.6934120655059814,0.5304036030216617
conv2d_nchw.cuda,10,5.174856464776632e-05,2.601148843765259,2.744947548500882e-05,1.6934120655059814,0.5304393594652804
conv2d_nchw.cuda,11,5.173337945853029e-05,2.5139520168304443,2.744947548500882e-05,1.6934120655059814,0.5305950582063258
conv2d_nchw.cuda,12,6.647958528520253e-05,2.289762020111084,2.744947548500882e-05,1.6934120655059814,0.4129008231210899
conv2d_nchw.cuda,13,3.3565524429511415e-05,2.1885461807250977,2.744947548500882e-05,1.6934120655059814,0.8177877733641112
conv2d_nchw.cuda,14,6.648867090707965e-05,2.2013332843780518,2.744947548500882e-05,1.6934120655059814,0.41284440056517996
conv2d_nchw.cuda,15,5.164169060891938e-05,2.44819974899292,2.744947548500882e-05,1.6934120655059814,0.5315371197446398
conv2d_nchw.cuda,16,3.900213104119365e-05,2.289926767349243,2.744947548500882e-05,1.6934120655059814,0.7037942479608862
conv2d_nchw.cuda,17,5.173420961167131e-05,2.4324872493743896,2.744947548500882e-05,1.6934120655059814,0.5305865440112219
conv2d_nchw.cuda,18,3.356672835361589e-05,2.2768683433532715,2.744947548500882e-05,1.6934120655059814,0.817758442104826
conv2d_nchw.cuda,19,5.379712683905484e-05,2.1818056106567383,2.744947548500882e-05,1.6934120655059814,0.510240548108258
conv2d_nchw.cuda,20,5.473591721478794e-05,2.593994140625,2.744947548500882e-05,1.6934120655059814,0.5014892758130821
