task_name,trial,costs,all_cost,best_cost,best_all_cost,cmp
conv2d_nchw_winograd.cuda,2,0.014688453,5.047144651412964,5.000306423919478e-05,4.103983402252197,0.0028629970866023377
conv2d_nchw_winograd.cuda,3,7.512293857965451e-05,3.9481842517852783,5.000306423919478e-05,4.103983402252197,0.5597890463390971
conv2d_nchw_winograd.cuda,4,0.0008465394223300971,4.440207242965698,5.000306423919478e-05,4.103983402252197,0.04967636123778456
conv2d_nchw_winograd.cuda,5,0.00019306350776583032,3.8517322540283203,5.000306423919478e-05,4.103983402252197,0.21781950733383593
conv2d_nchw_winograd.cuda,6,0.0033374598333333334,3.6952569484710693,5.000306423919478e-05,4.103983402252197,0.012600300901207959
conv2d_nchw_winograd.cuda,7,0.0009742631156069364,3.2599987983703613,5.000306423919478e-05,4.103983402252197,0.04316390251466887
conv2d_nchw_winograd.cuda,8,0.0102965543,10.282349109649658,5.000306423919478e-05,4.103983402252197,0.004084181651496303
conv2d_nchw_winograd.cuda,9,9.360941689373297e-05,3.6906087398529053,5.000306423919478e-05,4.103983402252197,0.44923897126113554
conv2d_nchw_winograd.cuda,10,0.0025801021864406784,3.7365262508392334,5.000306423919478e-05,4.103983402252197,0.016298966128821677
conv2d_nchw_winograd.cuda,11,8.095078839122487e-05,3.857767343521118,5.000306423919478e-05,4.103983402252197,0.5194884321874492
conv2d_nchw_winograd.cuda,12,7.490970351526365e-05,4.016890525817871,5.000306423919478e-05,4.103983402252197,0.5613825201848065
conv2d_nchw_winograd.cuda,13,6.613290777988614e-05,3.954496145248413,5.000306423919478e-05,4.103983402252197,0.6358861201999875
conv2d_nchw_winograd.cuda,14,0.0348217453,5.944533109664917,5.000306423919478e-05,4.103983402252197,0.0012076648595122361
conv2d_nchw_winograd.cuda,15,0.0005172780558823529,3.7179641723632812,5.000306423919478e-05,4.103983402252197,0.08129669849219293
conv2d_nchw_winograd.cuda,16,8.611755178820251e-05,3.609813690185547,5.000306423919478e-05,4.103983402252197,0.48832087388086115
